[8866] ['1/7', '1/5', '6/7', '6/5', '9'] -> (6/5 * 9 - 6/7 / 1/7) / 1/5
[8906] ['4/9', '7/8', '1', '9/8', '6/5'] -> (7/8 / (6/5 - 9/8) - 1) / 4/9
[8907] ['1/8', '1/6', '4/9', '7/2', '5'] -> (5 - (1/6 + 7/2)) / (1/8 * 4/9)
[8908] ['4/5', '6/7', '8/9', '9/7', '6'] -> 9/7 / (4/5 / 8/9 - 6/7) - 6
[8909] ['7/6', '7/4', '2', '9/4', '8/3'] -> (7/4 + 9/4) / (8/3 / 2 - 7/6)
[8910] ['1/3', '3/7', '1/2', '6/5', '4'] -> 1/3 / (3/7 - 1/2 / 6/5) - 4
[8911] ['9/8', '9/8', '8/7', '7/3', '3'] -> 9/8 / 7/3 / (8/7 - 9/8) - 3
[8912] ['1/4', '1/4', '5/9', '2', '5/2'] -> 2 / (5/9 * (1/4 - 1/4 / 5/2))
[8913] ['1/3', '3/5', '8/7', '5/2', '3'] -> 8/7 * 5/2 * (3 / 1/3 - 3/5)
[8914] ['2/9', '1/3', '1/2', '9/7', '5'] -> (2/9 + 5 / (1/2 * 9/7)) / 1/3
[8915] ['2/7', '2/7', '5/9', '7/6', '8'] -> (7/6 + 5/9 / 2/7) * (8 - 2/7)
[8916] ['4/5', '6/7', '8/9', '4/3', '6'] -> 4/3 / (4/5 / 6/7 - 8/9) - 6
[8917] ['9/8', '9/8', '8/7', '5/2', '3'] -> (9/8 / (8/7 - 9/8) - 3) / 5/2
[8918] ['7/6', '7/4', '2', '7/3', '5/2'] -> (5/2 + 7/6 + 7/3) / (2 - 7/4)
[8919] ['2/9', '1/3', '1/2', '8/5', '5'] -> 5 / (2/9 / 1/3) / (1/2 / 8/5)
[8920] ['1/4', '1/4', '5/9', '2', '9/2'] -> 2 / (1/4 * 5/9 - 1/4 / 9/2)
[8921] ['1/7', '7/9', '7/6', '7/4', '6'] -> (7/6 / 1/7 + 7/4 * 6) / 7/9
[8922] ['1/6', '3/8', '6/7', '7/8', '4'] -> (4 - 3/8) / (1/6 * 7/8) - 6/7
[8923] ['7/8', '8/9', '9/8', '9/4', '4'] -> (4 + 8/9 * 9/4) / (9/8 - 7/8)
[8924] ['1/6', '1/6', '4/9', '8/5', '5'] -> 4/9 / (1/6 * 1/6) + 8/5 * 5
[8925] ['7/6', '7/4', '2', '7/3', '8/3'] -> 2 / 7/4 / (7/3 - 8/3 / 7/6)
[8926] ['1/8', '1/6', '1/2', '4/5', '5'] -> 4/5 / (1/8 * (1/6 + 1/2 / 5))
[8927] ['1/7', '7/9', '7/6', '9/5', '6'] -> 7/9 / 7/6 + 6 / (1/7 * 9/5)
[8928] ['4/9', '7/8', '1', '9/8', '3/2'] -> 3/2 / (4/9 * 9/8) / (1 - 7/8)
[8929] ['1/3', '3/5', '8/7', '3', '9/2'] -> 8/7 * 9/2 * (3 / 3/5 - 1/3)
[8930] ['7/6', '7/4', '2', '5/2', '5/2'] -> 5/2 / 5/2 / (7/6 * 7/4 - 2)
[8931] ['2/7', '2/7', '5/9', '7/5', '8'] -> 8 / (5/9 * (7/5 - 2/7) - 2/7)
[8932] ['1/8', '1/6', '1/2', '6/7', '5'] -> (1/6 + 5 / 6/7) / (1/8 / 1/2)
[8933] ['1/6', '1/6', '4/9', '7/4', '5'] -> 1/6 + (7/4 + 4/9 * 5) / 1/6
[8934] ['4/9', '7/8', '1', '9/8', '8/5'] -> 1 / (7/8 / 9/8 / 8/5 - 4/9)
[8935] ['1/4', '1/4', '4/7', '3/4', '2'] -> 3/4 / (1/4 - 1/4 / 4/7 / 2)
[8936] ['1/6', '3/8', '6/7', '8/7', '4'] -> (4 - 3/8) / (1/6 / 8/7) - 6/7
[8937] ['1/8', '1/6', '1/2', '8/9', '5'] -> (1/6 + 1/2 * 5) / (1/8 * 8/9)
[8938] ['7/8', '8/9', '9/8', '7/2', '4'] -> 7/2 / (8/9 * 9/8 - 7/8) - 4
[8939] ['1/6', '1/6', '4/9', '9/5', '5'] -> (9/5 + 1/6 + 1/6) / (4/9 / 5)
[8940] ['7/6', '7/4', '2', '8/3', '8/3'] -> 8/3 / 8/3 / (7/6 * 7/4 - 2)
[8941] ['1/3', '3/5', '7/6', '5/4', '3'] -> 3/5 * (1/3 + 3) / (5/4 - 7/6)
[8942] ['1/4', '1/4', '4/7', '7/9', '2'] -> 2 / (7/9 * (1/4 - 1/4 * 4/7))
[8943] ['1/6', '3/8', '6/7', '7/6', '4'] -> (4 + 6/7 * 7/6) / (3/8 - 1/6)
[8944] ['1/7', '1/5', '7/8', '9/5', '9'] -> (9 - 9/5) / (7/8 * (1/7 + 1/5))
[8945] ['4/9', '7/8', '1', '9/8', '7/4'] -> 1 / (4/9 * (7/8 + 7/4) - 9/8)
[8946] ['1/3', '3/7', '5/9', '3/5', '4'] -> 4 / (5/9 / (1/3 + 3/5) - 3/7)
[8947] ['1/6', '1/6', '1/2', '5/9', '5'] -> (1/2 + 1/6 / 5/9) / (1/6 / 5)
[8948] ['2/9', '1/3', '5/9', '7/8', '5'] -> 5 / (2/9 - 1/3 - (5/9 - 7/8))
[8949] ['1/8', '1/6', '1/2', '9/7', '5'] -> (1/2 * 5 - 1/6) / (1/8 / 9/7)
[8950] ['7/8', '8/9', '8/7', '7/6', '4'] -> 8/7 * 7/6 / (4 * (8/9 - 7/8))
[8951] ['3/7', '5/8', '6/5', '7/2', '4'] -> 7/2 / (5/8 / 6/5) * (4 - 3/7)
[8952] ['1/3', '3/5', '7/6', '4/3', '3'] -> (7/6 + 4/3) * (3/5 + 3 / 1/3)
[8953] ['1/4', '1/4', '4/7', '7/8', '2'] -> (2 - 4/7 * 7/8) / (1/4 * 1/4)
[8954] ['1/6', '1/6', '1/2', '4/7', '5'] -> 5 / (1/6 / 4/7 - 1/6 * 1/2)
[8955] ['2/7', '2/7', '5/9', '7/3', '8'] -> 8 / (2/7 + 2/7 - 5/9 / 7/3)
[8956] ['4/9', '7/8', '1', '9/8', '7/3'] -> (7/8 + 9/8) / (7/3 - 1 / 4/9)
[8957] ['1/4', '1/4', '4/7', '8/9', '2'] -> 2 / (1/4 * (4/7 - 1/4)) - 8/9
[8958] ['1/6', '1/6', '1/2', '5/8', '5'] -> 5 / (1/6 + 1/6 + 1/2 - 5/8)
[8959] ['3/7', '5/8', '5/4', '5/4', '4'] -> 5/4 * 4 / (5/8 / 3/7 - 5/4)
[8960] ['1/8', '1/6', '5/9', '5/9', '5'] -> (5 - 5/9 / 1/6) / (1/8 * 5/9)
[8961] ['9/8', '9/8', '7/6', '7/3', '3'] -> 9/8 / (7/3 - (9/8 + 7/6)) - 3
[8962] ['1/7', '7/9', '6/5', '4/3', '6'] -> (4/3 - 7/9) * (6/5 + 6 / 1/7)
[8963] ['4/9', '7/8', '1', '9/8', '5/2'] -> (5/2 + 4/9 * 9/8) / (1 - 7/8)
[8964] ['9/8', '9/8', '7/6', '5/2', '3'] -> 3 / (7/6 * (9/8 + 9/8) - 5/2)
[8965] ['1/6', '1/6', '1/2', '5/7', '5'] -> (5 / 5/7 - 1/2 / 1/6) / 1/6
[8966] ['1/7', '1/5', '7/8', '9/2', '9'] -> 9 + 9/2 / (7/8 * (1/7 + 1/5))
[8967] ['1/7', '7/9', '6/5', '7/5', '6'] -> 7/9 / 7/5 * (6/5 + 6 / 1/7)
[8968] ['1/6', '1/6', '1/2', '7/9', '5'] -> 1/6 + 1/2 + 5 / (1/6 / 7/9)
[8969] ['2/7', '2/7', '4/7', '7/9', '8'] -> 8 / 7/9 / (2/7 / 2/7 - 4/7)
[8970] ['1/3', '3/7', '5/9', '6/7', '4'] -> 1/3 * 4 / (5/9 - 3/7 / 6/7)
[8971] ['7/6', '9/5', '2', '9/4', '9/4'] -> 9/4 / (9/5 - 2 / 7/6) - 9/4
[8972] ['1/6', '1/6', '1/2', '8/7', '5'] -> 5 / (1/2 - (1/6 + 1/6) / 8/7)
[8973] ['2/7', '2/7', '4/7', '4/5', '8'] -> 4/5 * (4/7 / 2/7 + 8 / 2/7)
[8974] ['7/6', '9/5', '2', '9/4', '7/3'] -> 2 / (7/6 - 7/3 + 9/4 / 9/5)
[8975] ['1/3', '3/7', '5/9', '7/8', '4'] -> (1/3 + 4) / (5/9 - 3/7 * 7/8)
[8976] ['4/9', '7/8', '1', '8/7', '7/6'] -> 7/6 / (4/9 / 8/7) / (1 - 7/8)
[8977] ['4/5', '6/7', '9/8', '8/7', '6'] -> 8/7 / (4/5 - 6/7 / 9/8) - 6
[8978] ['7/8', '8/9', '8/7', '8/5', '4'] -> 4 / (7/8 - 8/7 / 8/5) - 8/9
[8979] ['3/7', '5/8', '5/4', '5/3', '4'] -> 5/4 * 4 / (5/3 - 5/8 / 3/7)
[8980] ['1/4', '1/4', '4/7', '7/5', '2'] -> (2 + 4/7 / 1/4) / (1/4 / 7/5)
[8981] ['1/6', '1/6', '1/2', '9/7', '5'] -> 1/6 + 1/2 + 5 / (1/6 * 9/7)
[8982] ['1/6', '3/8', '6/7', '5/2', '4'] -> (5/2 + 4) / (3/8 / 6/7 - 1/6)
[8983] ['1/8', '1/6', '5/9', '6/7', '5'] -> 5 / (6/7 * (5/9 - 1/6) - 1/8)
[8984] ['4/5', '6/7', '9/8', '7/6', '6'] -> 6 / (4/5 * 7/6) / (9/8 - 6/7)
[8985] ['1/4', '1/4', '4/7', '3/2', '2'] -> 3/2 / (1/4 * 2 - 1/4 / 4/7)
[8986] ['2/7', '2/7', '4/7', '7/6', '8'] -> 8 / (2/7 / 2/7 - 4/7 * 7/6)
[8987] ['9/8', '9/8', '6/5', '7/4', '3'] -> 3 / ((9/8 + 9/8) / 6/5 - 7/4)
[8988] ['1/6', '1/6', '1/2', '8/5', '5'] -> 8/5 / (1/2 * (1/6 - 1/6 / 5))
[8989] ['1/8', '1/6', '5/9', '7/8', '5'] -> (5 + (1/6 + 7/8) / 1/8) / 5/9
[8990] ['1/4', '1/4', '4/7', '8/5', '2'] -> (1/4 + 2 / 4/7) / (1/4 / 8/5)
[8991] ['1/7', '1/5', '8/9', '6/5', '9'] -> 9 / (1/5 / (1/7 * 8/9) - 6/5)
[8992] ['7/6', '9/5', '2', '9/4', '7/2'] -> 9/5 * (9/4 + 7/2 * (7/6 + 2))
[8993] ['1/6', '3/8', '6/7', '7/2', '4'] -> (7/2 / (3/8 / 6/7) - 4) / 1/6
[8994] ['2/7', '2/7', '4/7', '6/5', '8'] -> ((4/7 + 8) / 6/5 - 2/7) / 2/7
[8995] ['1/6', '1/6', '1/2', '9/5', '5'] -> (1/2 + 1/6 * 9/5) / (1/6 / 5)
[8996] ['4/9', '7/8', '1', '8/7', '4/3'] -> 4/3 / (4/9 * 7/8) / (8/7 - 1)
[8997] ['1/4', '1/4', '4/7', '5/3', '2'] -> 2 / (1/4 / 1/4 / 4/7 - 5/3)
[8998] ['9/8', '9/8', '6/5', '9/4', '3'] -> (9/4 / (6/5 - 9/8) - 3) / 9/8
[8999] ['1/7', '7/9', '6/5', '7/3', '6'] -> (6 / 6/5 - 7/3) / (1/7 * 7/9)
[9000] ['3/7', '5/8', '5/4', '7/3', '4'] -> 4 / 7/3 / (5/8 / 5/4 - 3/7)
[9001] ['4/5', '6/7', '9/8', '4/3', '6'] -> 6/7 * (6 / (4/3 - 9/8) - 4/5)
[9002] ['2/9', '1/3', '4/7', '7/9', '5'] -> (1/3 + 5) / (4/7 * 7/9 - 2/9)
[9003] ['1/6', '1/6', '5/9', '4/7', '5'] -> (5 - 5/9 / 4/7) / 1/6 - 1/6
[9004] ['1/3', '3/7', '5/9', '3/2', '4'] -> 4 / (3/2 - (5/9 + 1/3 / 3/7))
[9005] ['1/7', '7/9', '6/5', '5/2', '6'] -> 6 * (1/7 + 5/2 / (7/9 / 6/5))
[9006] ['3/7', '5/8', '5/4', '8/3', '4'] -> (8/3 + 4 / 3/7) / (5/8 / 5/4)
[9007] ['2/9', '1/3', '4/7', '4/5', '5'] -> (4/5 / 4/7 - 1/3) / (2/9 / 5)
[9008] ['2/7', '2/7', '4/7', '9/5', '8'] -> (4/7 + 8) * (9/5 + 2/7 / 2/7)
[9009] ['1/7', '7/9', '6/5', '8/3', '6'] -> 8/3 * 6 / (7/9 - 1/7) - 6/5
[9010] ['1/3', '3/5', '5/4', '5/4', '3'] -> (5/4 + 5/4) * (3/5 + 3 / 1/3)
[9011] ['7/8', '8/9', '8/7', '8/3', '4'] -> (8/3 + 4) / (8/7 - 7/8) - 8/9
[9012] ['1/4', '1/4', '3/5', '5/8', '2'] -> (1/4 + 2) / (5/8 * 1/4 * 3/5)
[9013] ['3/7', '5/8', '5/4', '4', '9/2'] -> 4 / (5/4 / (3/7 * 5/8) - 9/2)
[9014] ['7/6', '9/5', '2', '7/3', '9/2'] -> 9/2 / (7/6 / (7/3 - 9/5) - 2)
[9015] ['1/4', '1/4', '3/5', '2/3', '2'] -> (2/3 / 1/4 + 2 / 3/5) / 1/4
[9016] ['1/3', '3/7', '5/9', '9/4', '4'] -> 9/4 * (5/9 + (1/3 + 4) / 3/7)
[9017] ['1/7', '1/5', '8/9', '8/5', '9'] -> 8/9 * 9 * (8/5 + 1/5 / 1/7)
[9018] ['1/3', '3/5', '5/4', '4/3', '3'] -> 3/5 * (1/3 + 3) / (4/3 - 5/4)
[9019] ['7/8', '8/9', '8/7', '4', '9/2'] -> (8/9 + 4) / (7/8 / 9/2) - 8/7
[9020] ['2/9', '1/3', '4/7', '8/9', '5'] -> (2/9 + 5 / (4/7 / 8/9)) / 1/3
[9021] ['3/7', '5/8', '9/7', '7/5', '4'] -> 4 * 3/7 / 5/8 / (7/5 - 9/7)
[9022] ['4/9', '7/8', '1', '8/7', '9/5'] -> 8/7 / (1 / 9/5 - 4/9 / 7/8)
[9023] ['1/3', '3/5', '5/4', '3/2', '3'] -> 3 / (5/4 * (3/5 - 1/3 * 3/2))
[9024] ['7/8', '8/9', '7/6', '7/6', '4'] -> 7/8 * 4 / (7/6 / 8/9 - 7/6)
[9025] ['1/3', '3/7', '5/9', '7/3', '4'] -> (4 / 3/7 - 5/9) / 1/3 - 7/3
[9026] ['7/6', '9/5', '2', '5/2', '8/3'] -> 2 * 8/3 / (5/2 / 9/5 - 7/6)
[9027] ['1/6', '1/6', '5/9', '8/9', '5'] -> 5 / (1/6 + 1/6) / (5/9 / 8/9)
[9028] ['1/7', '7/9', '5/4', '9/7', '6'] -> 6 / (1/7 * (7/9 + 5/4 / 9/7))
[9029] ['3/7', '5/8', '9/7', '8/5', '4'] -> (8/5 + 4 / 5/8) / (3/7 / 9/7)
[9030] ['7/8', '8/9', '7/6', '6/5', '4'] -> 4 / (6/5 * (8/9 - 7/8 / 7/6))
[9031] ['1/8', '1/6', '5/9', '9/5', '5'] -> (5 - 5/9 / 1/6) / (1/8 / 9/5)
[9032] ['1/6', '1/6', '5/9', '9/8', '5'] -> 5 / (1/6 + 1/6) / (5/9 * 9/8)
[9033] ['2/7', '2/7', '3/5', '5/6', '8'] -> 8 / 5/6 / (2/7 / 2/7 - 3/5)
[9034] ['1/3', '3/7', '5/9', '5/2', '4'] -> 4 / (5/9 - 3/7) - 5/2 / 1/3
[9035] ['1/8', '1/6', '5/9', '9/4', '5'] -> 5 * (1/8 / 1/6 + 9/4 / 5/9)
[9036] ['7/6', '9/5', '2', '8/3', '7/2'] -> 9/5 * 8/3 * (2 + 7/2 / 7/6)
[9037] ['1/6', '3/8', '8/9', '9/7', '4'] -> 4 / (3/8 - 1/6 * 9/7) - 8/9
[9038] ['2/7', '2/7', '3/5', '6/7', '8'] -> (2/7 + 8 - 6/7 / 3/5) / 2/7
[9039] ['1/7', '7/9', '5/4', '3/2', '6'] -> 6 / (1/7 - 3/2 + 5/4 / 7/9)
[9040] ['4/9', '7/8', '1', '8/7', '5/2'] -> 5/2 / (4/9 * (1 - 7/8 / 8/7))
[9041] ['1/3', '3/7', '5/9', '7/2', '4'] -> 4 / (5/9 / 1/3 - 3/7 * 7/2)
[9042] ['1/6', '1/6', '5/9', '7/6', '5'] -> (1/6 + 7/6) / (1/6 - 5/9 / 5)
[9043] ['3/7', '5/8', '9/7', '7/4', '4'] -> 7/4 * 4 / (5/8 - 3/7 / 9/7)
[9044] ['9/8', '9/8', '5/4', '9/5', '3'] -> 9/5 * 3 / (9/8 - 9/8 / 5/4)
[9045] ['1/3', '3/7', '4/7', '3/5', '4'] -> (4/7 / 3/7 + 4 / 3/5) / 1/3
[9046] ['1/7', '1/5', '8/9', '7/3', '9'] -> 9 + 7/3 / (1/7 * (1/5 + 8/9))
[9047] ['1/3', '3/5', '5/4', '3', '7/2'] -> (7/2 + 5/4 * (3/5 + 3)) / 1/3
[9048] ['3/7', '5/8', '9/7', '9/4', '4'] -> 9/4 * 4 / (5/8 * 9/7 - 3/7)
[9049] ['1/7', '7/9', '5/4', '7/4', '6'] -> 6 * (1/7 + (5/4 + 7/4) / 7/9)
[9050] ['1/3', '3/7', '4/7', '7/9', '4'] -> (4/7 + 4) / (3/7 * (7/9 - 1/3))
[9051] ['4/5', '6/7', '8/7', '8/7', '6'] -> (6/7 + 6) / (8/7 / 4/5 - 8/7)
[9052] ['1/3', '3/5', '5/4', '3', '9/2'] -> 9/2 / (5/4 / (3 - 3/5) - 1/3)
[9053] ['9/8', '9/8', '9/7', '9/7', '3'] -> 9/7 / 3 / (9/7 / 9/8 - 9/8)
[9054] ['2/7', '2/7', '3/5', '8/7', '8'] -> (2/7 + 8/7) * 8 / (2/7 / 3/5)
[9055] ['1/6', '1/6', '5/9', '4/3', '5'] -> ((5/9 + 5) / 4/3 - 1/6) / 1/6
[9056] ['1/7', '1/5', '8/9', '8/3', '9'] -> 9 / 1/5 - 8/3 / (1/7 * 8/9)
[9057] ['4/9', '7/8', '1', '7/6', '7/6'] -> 1 / (7/6 * 7/6 - (4/9 + 7/8))
[9058] ['1/8', '1/6', '4/7', '5/8', '5'] -> 5 / (5/8 - (1/8 + 1/6 / 4/7))
[9059] ['2/9', '1/3', '4/7', '9/5', '5'] -> (1/3 + 9/5 * 5) / (2/9 / 4/7)
[9060] ['1/7', '7/9', '5/4', '9/5', '6'] -> 6 / (1/7 * 7/9) / (5/4 * 9/5)
[9061] ['1/4', '1/4', '3/5', '4/3', '2'] -> 2 / (1/4 / 3/5 - 1/4 * 4/3)
[9062] ['1/3', '3/7', '4/7', '4/5', '4'] -> (4 / 4/5 - 3/7) / (1/3 * 4/7)
[9063] ['7/6', '2', '9/4', '9/4', '5/2'] -> 9/4 * (7/6 + 2 * (9/4 + 5/2))
[9064] ['9/8', '9/8', '9/7', '7/5', '3'] -> 3 / (7/5 - 9/7) - (9/8 + 9/8)
[9065] ['4/5', '6/7', '8/7', '5/4', '6'] -> 6 / (4/5 * 5/4 - 6/7 / 8/7)
[9066] ['4/9', '7/8', '1', '7/6', '6/5'] -> 7/8 / (6/5 - 7/6) - 1 / 4/9
[9067] ['1/8', '1/6', '4/7', '3/4', '5'] -> 5 / (4/7 * (3/4 - 1/6) - 1/8)
[9068] ['1/6', '1/6', '5/9', '7/4', '5'] -> (5 - 5/9 * 7/4) / 1/6 - 1/6
[9069] ['2/7', '2/7', '3/5', '5/4', '8'] -> 3/5 + (2/7 + 8 / 5/4) / 2/7
[9070] ['3/7', '5/8', '4/3', '4/3', '4'] -> 4 / 4/3 / (5/8 / 3/7 - 4/3)
[9071] ['1/7', '1/5', '9/8', '9/8', '9'] -> 9 / (1/7 + 1/5) - (9/8 + 9/8)
[9072] ['1/4', '1/4', '3/5', '2', '7/3'] -> (7/3 / 1/4 - 2 / 3/5) / 1/4
[9073] ['2/7', '2/7', '3/5', '9/7', '8'] -> 8 / (9/7 - (2/7 + 2/7) / 3/5)
[9074] ['1/6', '1/6', '4/7', '4/7', '5'] -> 5 / 1/6 - 4/7 / (1/6 * 4/7)
[9075] ['1/6', '3/8', '9/8', '6/5', '4'] -> 4 * (3/8 + 9/8 / (1/6 * 6/5))
[9076] ['3/7', '5/8', '4/3', '7/5', '4'] -> 4 / (5/8 * 4/3 / 7/5 - 3/7)
[9077] ['1/3', '3/5', '9/7', '5/3', '3'] -> (9/7 + 3) * (3/5 + 5/3 / 1/3)
[9078] ['2/9', '1/3', '4/7', '7/2', '5'] -> 7/2 / (2/9 / 4/7) + 5 / 1/3
[9079] ['1/4', '1/4', '3/5', '2', '8/3'] -> 2 / (1/4 * 3/5) + 8/3 / 1/4
[9080] ['2/7', '2/7', '3/5', '7/5', '8'] -> 8 * (2/7 / 2/7 + 3/5 + 7/5)
[9081] ['1/7', '7/9', '9/7', '4/3', '6'] -> 4/3 / 7/9 / (9/7 / 6 - 1/7)
[9082] ['4/5', '6/7', '8/7', '5/3', '6'] -> 8/7 * 6 / (4/5 - 6/7 / 5/3)
[9083] ['1/6', '1/6', '4/7', '3/5', '5'] -> 3/5 * 5 / (1/6 / 4/7 - 1/6)
[9084] ['7/6', '2', '9/4', '7/3', '9/2'] -> 9/2 * (7/6 + 2 * 7/3) - 9/4
[9085] ['1/7', '1/5', '9/8', '6/5', '9'] -> 9 / (9/8 / (1/7 / 1/5) - 6/5)
[9086] ['1/3', '3/5', '9/7', '7/4', '3'] -> 7/4 * (3 / (1/3 * 3/5) - 9/7)
[9087] ['3/7', '5/8', '4/3', '3/2', '4'] -> 3/2 / (5/8 - 3/7 * 4/3) - 4
[9088] ['1/3', '3/7', '3/5', '3/5', '4'] -> (3/5 + 3/5 / 3/7) / (1/3 / 4)
[9089] ['4/5', '6/7', '8/7', '7/4', '6'] -> (6/7 + 8/7 / 4/5) * 7/4 * 6
[9090] ['1/4', '1/4', '3/5', '2', '9/2'] -> 3/5 / (1/4 * 1/4) * (9/2 - 2)
[9091] ['4/9', '7/8', '1', '7/6', '3/2'] -> 7/6 / 7/8 / (3/2 - (4/9 + 1))
[9092] ['1/6', '1/6', '4/7', '5/7', '5'] -> (5/7 + 5) / (4/7 - (1/6 + 1/6))
[9093] ['1/4', '1/4', '5/8', '5/8', '2'] -> (2 + 5/8 / (1/4 * 5/8)) / 1/4
[9094] ['7/8', '8/9', '6/5', '7/5', '4'] -> 7/5 / 4 / (8/9 - 7/8) - 6/5
[9095] ['2/7', '2/7', '3/5', '7/4', '8'] -> 8 / 7/4 / (2/7 / 3/5 - 2/7)
[9096] ['1/3', '3/7', '3/5', '5/8', '4'] -> (4 / 3/7 - 1/3) / (3/5 * 5/8)
[9097] ['1/6', '1/6', '4/7', '3/4', '5'] -> (5 / 4/7 - 3/4) / (1/6 + 1/6)
[9098] ['1/7', '1/5', '9/8', '9/7', '9'] -> 9/7 / (1/5 * (1/7 + 9/8 / 9))
[9099] ['4/5', '6/7', '8/7', '7/3', '6'] -> 6 * (7/3 + 8/7 / (4/5 * 6/7))
[9100] ['1/6', '3/8', '9/8', '5/3', '4'] -> (5/3 + 9/8 / 3/8) / 1/6 - 4
[9101] ['4/9', '7/8', '1', '7/6', '5/3'] -> 1 / (5/3 * (7/6 - 7/8) - 4/9)
[9102] ['1/6', '1/6', '4/7', '7/9', '5'] -> 5 / (1/6 / 4/7 / 7/9 - 1/6)
